customer_key,customer_id,first_name,last_name,full_name,gender,birthdate,age_range,email,phone,mobile,address_line1,address_line2,city,state,postal_code,country,loyalty_id,loyalty_tier,loyalty_points,member_since,customer_segment,income_range,household_size,opt_in_email,opt_in_sms,opt_in_push,current_flag,effective_from,effective_to,row_created_date,row_updated_date
553,CUST-000553,Varun,Mehta,Varun Mehta,Male,8/9/1987,35-44,varun.mehta89@example.com,-137057,-158405,"771, Main St",Block B,Hyderabad,Telangana,500001,India,LTY-000553,Bronze,1649,3/18/2022,VIP,10L-20L,5,1,1,0,1,3/17/2024 0:00,,3/17/2024 0:00,1/5/2025 0:00
554,CUST-000554,Sanjay,Shah,Sanjay Shah,Male,8/29/1967,55-64,sanjay.shah50@example.com,-188956,-150723,"437, MG Road",Near Mall,New Delhi,Delhi,110001,India,LTY-000554,Silver,1572,4/3/2024,Regular,3L-6L,6,1,0,1,1,5/14/2024 0:00,,5/14/2024 5:00,10/27/2024 0:00
555,CUST-000555,Charlotte,Taylor,Charlotte Taylor,Female,4/17/1981,35-44,charlotte.taylor98@example.com,-18806,-9599,"677, Ring Rd",Opp. Park,Singapore,Singapore,18956,Singapore,LTY-000555,Bronze,1612,10/31/2025,Regular,3L-6L,4,1,1,1,1,11/19/2022 0:00,,11/19/2022 5:00,8/10/2023 0:00
556,CUST-000556,Amit,Shah,Amit Shah,Male,9/8/1960,65+,amit.shah87@example.com,-133036,-159213,"448, Park St",Block A,Lucknow,Uttar Pradesh,226001,India,LTY-000556,Bronze,1752,8/9/2025,Occasional,<3L,1,0,0,0,1,6/25/2022 0:00,,6/25/2022 1:00,10/7/2022 0:00
1145,CUST-000556,Amit,Shah,Amit Shah,Male,9/8/1960,65+,amit.shah87@example.com,-133036,-159213,"440, Temple St",Block D,Patna,Bihar,800001,India,LTY-000556,Gold,5751,8/9/2025,Regular,<3L,1,0,0,0,0,1/1/2021 0:00,3/12/2022 0:00,1/1/2021 15:00,3/12/2022 20:00
557,CUST-000557,Olivia,Brown,Olivia Brown,Female,2/14/1978,45-54,olivia.brown86@example.com,-19151,-16045,"474, Station Rd",Near Mall,Singapore,Singapore,18956,Singapore,LTY-000557,Platinum,8215,1/16/2022,Regular,3L-6L,1,0,1,1,1,6/14/2022 0:00,,6/14/2022 11:00,8/9/2022 0:00
1088,CUST-000557,Olivia,Brown,Olivia Brown,Female,2/14/1978,45-54,olivia.brown86@example.com,-19151,-16045,"681, Market Rd",Near Hospital,Singapore,Singapore,18956,Singapore,LTY-000557,Bronze,524,1/16/2022,Occasional,3L-6L,1,0,1,1,0,1/1/2021 0:00,3/8/2022 0:00,1/1/2021 5:00,3/8/2022 8:00
558,CUST-000558,Rohan,Sharma,Rohan Sharma,Male,4/30/2004,18-24,rohan.sharma55@example.com,-130301,-170351,"700, Station Rd",Opp. Park,Bhubaneswar,Odisha,751001,India,LTY-000558,Silver,2906,4/20/2022,Regular,3L-6L,6,1,1,1,1,6/12/2022 0:00,,6/12/2022 12:00,8/18/2022 0:00
559,CUST-000559,Lucas,Taylor,Lucas Taylor,Male,7/22/1980,45-54,lucas.taylor22@example.com,-6405,-12609,"98, Ring Rd",Near Mall,Singapore,Singapore,18956,Singapore,LTY-000559,Bronze,1177,6/21/2021,VIP,3L-6L,4,0,0,1,1,1/7/2025 0:00,,1/7/2025 7:00,8/14/2025 0:00
560,CUST-000560,Meera,Iyer,Meera Iyer,Female,7/6/1986,35-44,meera.iyer25@example.com,-90482,-134062,"607, Station Rd",Opp. Park,Bengaluru,Karnataka,560001,India,LTY-000560,Silver,1336,5/23/2025,Occasional,3L-6L,5,1,0,1,1,12/27/2023 0:00,,12/27/2023 4:00,12/24/2024 0:00
561,CUST-000561,Rahul,Gupta,Rahul Gupta,Male,3/8/1994,25-34,rahul.gupta28@example.com,-183401,-129865,"487, MG Road",Sector 16,Bhubaneswar,Odisha,751001,India,LTY-000561,Bronze,142,7/22/2025,VIP,>20L,3,1,0,1,1,5/19/2024 0:00,,5/19/2024 2:00,6/21/2024 0:00
562,CUST-000562,Emma,Smith,Emma Smith,Female,7/15/1989,35-44,emma.smith30@example.com,-9254457,-5265802,"82, Station Rd",Sector 13,Dubai,Dubai,0,UAE,LTY-000562,Gold,12875,3/15/2022,Regular,<3L,2,0,1,0,1,8/23/2023 0:00,,8/23/2023 1:00,7/18/2024 0:00
563,CUST-000563,Liam,Miller,Liam Miller,Male,6/23/1993,25-34,liam.miller72@example.com,-2254177,-2148810,"756, Main St",Sector 16,Dubai,Dubai,0,UAE,LTY-000563,Silver,3596,7/3/2024,New,10L-20L,2,1,1,0,1,5/6/2021 0:00,,5/6/2021 2:00,10/4/2021 0:00
564,CUST-000564,Michael,Brown,Michael Brown,Male,6/13/2005,18-24,michael.brown24@example.com,-9582,-8000,"891, MG Road",Block C,Chicago,Illinois,60601,USA,LTY-000564,Bronze,598,7/22/2024,Regular,3L-6L,5,0,1,1,1,4/20/2025 0:00,,4/20/2025 3:00,7/29/2025 0:00
565,CUST-000565,Nikita,Verma,Nikita Verma,Female,11/1/2002,18-24,nikita.verma62@example.com,-189894,-143924,"364, MG Road",Sector 22,Jaipur,Rajasthan,302001,India,LTY-000565,Silver,1331,9/30/2025,Regular,6L-10L,6,1,1,1,1,9/4/2023 0:00,,9/4/2023 5:00,4/19/2024 0:00
566,CUST-000566,Liam,Miller,Liam Miller,Male,7/4/1999,25-34,liam.miller69@example.com,-9680,-3744,"16, Station Rd",Near Mall,Los Angeles,California,90001,USA,LTY-000566,Bronze,1019,5/27/2024,Regular,6L-10L,5,1,1,0,1,3/3/2025 0:00,,3/3/2025 1:00,1/31/2026 0:00
567,CUST-000567,Kavya,Khanna,Kavya Khanna,Female,8/29/2000,25-34,kavya.khanna36@example.com,-150326,-181579,"230, Ring Rd",Block D,Guwahati,Assam,781001,India,LTY-000567,Platinum,29984,11/20/2024,VIP,>20L,4,1,1,1,1,7/15/2023 0:00,,7/15/2023 21:00,11/30/2023 0:00
1144,CUST-000567,Kavya,Khanna,Kavya Khanna,Female,8/29/2000,25-34,kavya.khanna36@example.com,-150326,-181579,"832, Lake View Rd",Near Hospital,Jaipur,Rajasthan,302001,India,LTY-000567,Gold,3912,11/20/2024,Regular,>20L,4,1,1,1,0,4/15/2021 0:00,4/10/2023 0:00,4/15/2021 4:00,4/10/2023 23:00
568,CUST-000568,Priya,Verma,Priya Verma,Female,2/12/2007,18-24,priya.verma73@example.com,-132223,-184613,"557, MG Road",Near Mall,New Delhi,Delhi,110001,India,LTY-000568,Bronze,743,1/1/2025,Occasional,10L-20L,6,0,1,0,1,5/11/2025 0:00,,5/11/2025 5:00,9/20/2025 0:00
569,CUST-000569,Anita,Shah,Anita Shah,Female,2/12/1973,45-54,anita.shah70@example.com,-172054,-114576,"333, Main St",Block C,Coimbatore,Tamil Nadu,641001,India,LTY-000569,Platinum,13125,2/26/2024,Occasional,6L-10L,4,1,1,1,1,8/26/2025 0:00,,8/26/2025 23:00,1/2/2026 0:00
570,CUST-000570,Kabir,Reddy,Kabir Reddy,Male,6/11/1971,45-54,kabir.reddy29@example.com,-157544,-161971,"24, Ring Rd",Block B,Ranchi,Jharkhand,834001,India,LTY-000570,Bronze,1618,4/6/2022,Regular,10L-20L,4,1,1,0,1,10/1/2022 0:00,,10/1/2022 12:00,12/29/2022 0:00
571,CUST-000571,Rina,Nair,Rina Nair,Female,6/11/1969,55-64,rina.nair55@example.com,-166055,-100124,"537, Station Rd",Block D,Bengaluru,Karnataka,560001,India,LTY-000571,Silver,4515,8/27/2025,Regular,10L-20L,2,1,0,0,1,9/4/2022 0:00,,9/4/2022 21:00,1/12/2023 0:00
1164,CUST-000571,Rina,Nair,Rina Nair,Female,6/11/1969,55-64,rina.nair55@example.com,-166055,-100124,"629, Hill Rd",Sector 40,Patna,Bihar,800001,India,LTY-000571,Bronze,188,8/27/2025,Regular,10L-20L,2,1,0,0,0,4/6/2021 0:00,1/2/2022 0:00,4/6/2021 18:00,1/2/2022 8:00
572,CUST-000572,Sanjay,Sharma,Sanjay Sharma,Male,4/18/1958,65+,sanjay.sharma2@example.com,-183916,-92518,"308, Ring Rd",Near Mall,Noida,Uttar Pradesh,201301,India,LTY-000572,Bronze,1469,6/2/2024,Regular,6L-10L,2,1,0,0,1,11/2/2023 0:00,,11/2/2023 4:00,12/10/2023 0:00
573,CUST-000573,Nikita,Patel,Nikita Patel,Female,4/16/1996,25-34,nikita.patel44@example.com,-161567,-94736,"956, Ring Rd",Opp. Park,Hyderabad,Telangana,500001,India,LTY-000573,Silver,2324,5/18/2022,Regular,>20L,6,1,0,0,1,5/2/2024 0:00,,5/2/2024 13:00,12/28/2024 0:00
574,CUST-000574,Rina,Rao,Rina Rao,Female,3/1/2005,18-24,rina.rao93@example.com,-130070,-117862,"298, Station Rd",Opp. Park,Kolkata,West Bengal,700001,India,LTY-000574,Silver,4790,10/31/2022,Regular,Unknown,2,1,0,0,1,11/15/2023 0:00,,11/15/2023 8:00,2/2/2024 0:00
575,CUST-000575,Isha,Iyer,Isha Iyer,Female,6/22/1985,35-44,isha.iyer39@example.com,-165602,-177964,"460, Main St",Block D,Mumbai,Maharashtra,400001,India,LTY-000575,Bronze,305,3/20/2023,Regular,>20L,3,1,0,0,1,2/2/2023 0:00,,2/2/2023 6:00,10/18/2023 0:00
576,CUST-000576,Rahul,Shah,Rahul Shah,Male,6/12/1972,45-54,rahul.shah2@example.com,-147390,-96465,"894, Park St",Block C,Gurgaon,Haryana,122001,India,LTY-000576,Bronze,1836,11/23/2022,Occasional,10L-20L,5,1,0,0,1,1/10/2023 0:00,,1/10/2023 11:00,3/15/2023 0:00
577,CUST-000577,Sanjay,Patel,Sanjay Patel,Male,3/2/1995,25-34,sanjay.patel98@example.com,-136440,-125552,"184, MG Road",Near Mall,Surat,Gujarat,395003,India,LTY-000577,Gold,13677,12/18/2022,Regular,10L-20L,1,1,1,0,1,11/21/2023 0:00,,11/21/2023 18:00,2/17/2024 0:00
578,CUST-000578,Amit,Rao,Amit Rao,Male,9/15/1960,65+,amit.rao46@example.com,-175596,-135666,"709, Park St",Near Mall,Mumbai,Maharashtra,400001,India,LTY-000578,Silver,2062,3/14/2024,Occasional,6L-10L,3,0,0,1,1,1/5/2023 0:00,,1/5/2023 13:00,6/30/2023 0:00
579,CUST-000579,Amelia,Jones,Amelia Jones,Female,3/18/1972,45-54,amelia.jones22@example.com,-6569,-4567,"95, Park St",Sector 26,Los Angeles,California,90001,USA,LTY-000579,Silver,3809,12/6/2022,New,3L-6L,1,1,1,1,1,11/27/2024 0:00,,11/27/2024 14:00,3/14/2025 0:00
580,CUST-000580,Ravi,Iyer,Ravi Iyer,Male,10/22/1961,55-64,ravi.iyer4@example.com,-125977,-147309,"607, Park St",Block A,Pune,Maharashtra,411001,India,LTY-000580,Silver,4930,7/22/2022,Regular,10L-20L,1,1,1,0,1,10/2/2025 0:00,,10/2/2025 5:00,4/15/2026 0:00
581,CUST-000581,Amelia,Davis,Amelia Davis,Female,6/20/1996,25-34,amelia.davis26@example.com,-391858,-367421,"148, Main St",Sector 27,Birmingham,England,B1,UK,LTY-000581,Bronze,1803,7/15/2023,Occasional,6L-10L,6,1,1,0,1,5/31/2024 0:00,,5/31/2024 14:00,4/6/2025 0:00
582,CUST-000582,Ananya,Rao,Ananya Rao,Female,4/5/1962,55-64,ananya.rao96@example.com,-135019,-156756,"8, Park St",Near Mall,Pune,Maharashtra,411001,India,LTY-000582,Bronze,159,8/8/2025,Regular,10L-20L,6,1,1,0,1,10/22/2021 0:00,,10/22/2021 20:00,1/25/2022 0:00
583,CUST-000583,Rahul,Rao,Rahul Rao,Male,4/15/2005,18-24,rahul.rao11@example.com,-155808,-134105,"66, Ring Rd",Opp. Park,Mumbai,Maharashtra,400001,India,LTY-000583,Silver,3960,9/28/2021,Regular,>20L,4,1,1,0,1,4/28/2025 0:00,,4/28/2025 17:00,9/14/2025 0:00
584,CUST-000584,Amit,Patel,Amit Patel,Male,2/24/1978,45-54,amit.patel83@example.com,-159193,-143224,"677, Station Rd",Sector 36,Ahmedabad,Gujarat,380001,India,LTY-000584,Silver,2419,6/1/2022,Regular,6L-10L,6,1,0,1,1,10/31/2023 0:00,,10/31/2023 22:00,3/11/2024 0:00
585,CUST-000585,Raghav,Gupta,Raghav Gupta,Male,9/5/1964,55-64,raghav.gupta96@example.com,-116815,-134426,"333, MG Road",Opp. Park,Lucknow,Uttar Pradesh,226001,India,LTY-000585,Gold,14158,9/23/2023,Regular,<3L,4,0,1,1,1,1/20/2024 0:00,,1/20/2024 22:00,5/20/2024 0:00
586,CUST-000586,Vikram,Reddy,Vikram Reddy,Male,8/22/1980,45-54,vikram.reddy17@example.com,-169744,-157218,"347, Main St",Opp. Park,Hyderabad,Telangana,500001,India,LTY-000586,Bronze,57,4/7/2021,VIP,10L-20L,4,0,0,1,1,8/25/2022 0:00,,8/25/2022 6:00,1/11/2023 0:00
587,CUST-000587,Amit,Sharma,Amit Sharma,Male,11/29/1993,25-34,amit.sharma72@example.com,-179931,-152537,"576, Main St",Near Mall,Chennai,Tamil Nadu,600001,India,LTY-000587,Gold,12058,6/17/2021,VIP,10L-20L,2,0,1,0,1,7/18/2023 0:00,,7/18/2023 9:00,3/1/2024 0:00
588,CUST-000588,Meera,Iyer,Meera Iyer,Female,7/31/1973,45-54,meera.iyer48@example.com,-118387,-180140,"677, Park St",Sector 33,Nagpur,Maharashtra,440001,India,LTY-000588,Silver,4894,6/2/2025,VIP,6L-10L,6,1,0,1,1,6/21/2024 0:00,,6/21/2024 23:00,12/12/2024 0:00
589,CUST-000589,Neha,Khanna,Neha Khanna,Female,12/23/2006,18-24,neha.khanna6@example.com,-162098,-141879,"450, Park St",Near Mall,Ahmedabad,Gujarat,380001,India,LTY-000589,Gold,5201,9/19/2023,Occasional,10L-20L,2,1,1,0,1,8/9/2025 0:00,,8/9/2025 16:00,5/11/2026 0:00
590,CUST-000590,Ananya,Kapoor,Ananya Kapoor,Female,11/11/1967,55-64,ananya.kapoor64@example.com,-174098,-161381,"181, Ring Rd",Opp. Park,New Delhi,Delhi,110001,India,LTY-000590,Bronze,755,11/26/2023,New,3L-6L,3,1,0,1,1,10/31/2025 0:00,,10/31/2025 20:00,2/25/2026 0:00
591,CUST-000591,Amit,Mehta,Amit Mehta,Male,12/6/2006,18-24,amit.mehta32@example.com,-133665,-114602,"25, Ring Rd",Opp. Park,Patna,Bihar,800001,India,LTY-000591,Bronze,1184,6/19/2024,Regular,6L-10L,6,1,1,0,1,5/31/2025 0:00,,5/31/2025 1:00,1/4/2026 0:00
592,CUST-000592,Kabir,Nair,Kabir Nair,Male,10/6/1965,55-64,kabir.nair78@example.com,-102162,-103608,"332, Station Rd",Sector 44,Nagpur,Maharashtra,440001,India,LTY-000592,Gold,3539,1/29/2023,Regular,10L-20L,2,1,1,1,1,8/12/2022 0:00,,8/12/2022 20:00,7/12/2023 0:00
593,CUST-000593,Ananya,Gupta,Ananya Gupta,Female,2/14/1958,65+,ananya.gupta13@example.com,-135628,-122570,"939, Station Rd",Sector 14,New Delhi,Delhi,110001,India,LTY-000593,Gold,11683,1/6/2024,Occasional,6L-10L,4,1,0,0,1,6/2/2024 0:00,,6/2/2024 23:00,5/8/2025 0:00
594,CUST-000594,Ravi,Kapoor,Ravi Kapoor,Male,12/4/2003,18-24,ravi.kapoor25@example.com,-168634,-142461,"319, Station Rd",Sector 50,Kolkata,West Bengal,700001,India,LTY-000594,Bronze,1222,11/20/2025,Regular,10L-20L,1,1,0,1,1,6/18/2023 0:00,,6/18/2023 23:00,5/9/2024 0:00
595,CUST-000595,Ravi,Shah,Ravi Shah,Male,10/6/2003,18-24,ravi.shah74@example.com,-150012,-124547,"489, Park St",Opp. Park,Kochi,Kerala,682001,India,LTY-000595,Bronze,954,7/11/2025,Regular,6L-10L,5,0,1,1,1,4/14/2024 0:00,,4/14/2024 12:00,8/31/2024 0:00
1042,CUST-000595,Ravi,Shah,Ravi Shah,Male,10/6/2003,18-24,ravi.shah74@example.com,-150012,-124547,"64, Temple St",Near Hospital,Kochi,Kerala,682001,India,LTY-000595,Gold,7877,7/11/2025,New,6L-10L,5,0,1,1,0,9/9/2021 0:00,8/10/2023 0:00,9/9/2021 18:00,8/10/2023 20:00
596,CUST-000596,Chloe,Davis,Chloe Davis,Female,4/15/1987,35-44,chloe.davis64@example.com,-10339,-8789,"840, Main St",Sector 30,Los Angeles,California,90001,USA,LTY-000596,Bronze,603,1/9/2023,Occasional,3L-6L,1,1,1,0,1,11/16/2023 0:00,,11/16/2023 6:00,8/21/2024 0:00
597,CUST-000597,Anita,Rao,Anita Rao,Female,1/2/2000,25-34,anita.rao10@example.com,-166313,-98500,"985, Ring Rd",Opp. Park,Mumbai,Maharashtra,400001,India,LTY-000597,Bronze,1837,2/16/2021,New,6L-10L,5,1,0,1,1,10/23/2024 0:00,,10/24/2024 0:00,3/25/2025 0:00
598,CUST-000598,Raghav,Rao,Raghav Rao,Male,9/26/2000,25-34,raghav.rao29@example.com,-178651,-127379,"92, MG Road",Sector 24,Bhubaneswar,Odisha,751001,India,LTY-000598,Silver,3225,5/4/2025,Regular,10L-20L,2,1,0,1,1,12/16/2024 0:00,,12/16/2024 0:00,10/8/2025 0:00
599,CUST-000599,Arjun,Rao,Arjun Rao,Male,2/3/1955,65+,arjun.rao27@example.com,-145055,-122176,"15, Main St",Sector 30,Lucknow,Uttar Pradesh,226001,India,LTY-000599,Bronze,1639,5/31/2023,Regular,<3L,1,1,1,1,1,11/23/2021 0:00,,11/23/2021 18:00,1/16/2022 0:00
600,CUST-000600,Nikita,Kapoor,Nikita Kapoor,Female,4/15/1995,25-34,nikita.kapoor82@example.com,-118031,-131749,"398, Station Rd",Near Mall,Gurgaon,Haryana,122001,India,LTY-000600,Gold,5436,8/16/2024,Occasional,6L-10L,2,0,0,1,1,2/13/2025 0:00,,2/13/2025 18:00,4/20/2025 0:00
601,CUST-000601,Rina,Sharma,Rina Sharma,Female,7/26/1981,35-44,rina.sharma31@example.com,-107414,-116749,"45, MG Road",Opp. Park,Mumbai,Maharashtra,400001,India,LTY-000601,Gold,9802,8/3/2022,Regular,>20L,1,1,1,0,1,4/27/2024 0:00,,4/27/2024 11:00,8/3/2024 0:00
602,CUST-000602,Amit,Sharma,Amit Sharma,Male,1/26/1979,45-54,amit.sharma33@example.com,-160238,-137223,"903, Park St",Opp. Park,Mumbai,Maharashtra,400001,India,LTY-000602,Silver,4163,8/5/2023,Regular,10L-20L,6,1,0,0,1,1/15/2025 0:00,,1/15/2025 8:00,10/6/2025 0:00
603,CUST-000603,Amit,Mehta,Amit Mehta,Male,12/15/1999,25-34,amit.mehta9@example.com,-151302,-175840,"903, Station Rd",Near Mall,Hyderabad,Telangana,500001,India,LTY-000603,Bronze,1319,5/10/2024,VIP,3L-6L,2,1,0,1,1,10/27/2025 0:00,,10/27/2025 10:00,8/24/2026 0:00
604,CUST-000604,Sophia,Hall,Sophia Hall,Female,10/17/1974,45-54,sophia.hall50@example.com,-8148,-6200,"226, Station Rd",Opp. Park,San Francisco,California,94102,USA,LTY-000604,Silver,1040,9/24/2024,Regular,6L-10L,3,1,1,1,1,6/23/2024 0:00,,6/23/2024 17:00,5/15/2025 0:00
605,CUST-000605,Raghav,Nair,Raghav Nair,Male,3/21/1964,55-64,raghav.nair52@example.com,-175550,-163940,"566, Ring Rd",Block B,Ahmedabad,Gujarat,380001,India,LTY-000605,Bronze,306,6/7/2025,Regular,3L-6L,4,1,0,1,1,4/3/2025 0:00,,4/3/2025 7:00,9/14/2025 0:00
606,CUST-000606,Raghav,Gupta,Raghav Gupta,Male,6/10/1983,35-44,raghav.gupta6@example.com,-102424,-118098,"397, Station Rd",Sector 14,Gurgaon,Haryana,122001,India,LTY-000606,Bronze,899,11/16/2022,Regular,3L-6L,3,1,1,0,1,7/6/2021 0:00,,7/6/2021 10:00,10/19/2021 0:00
607,CUST-000607,Diya,Kapoor,Diya Kapoor,Female,6/30/1992,25-34,diya.kapoor35@example.com,-102651,-191643,"152, Station Rd",Sector 8,Ranchi,Jharkhand,834001,India,LTY-000607,Gold,3971,4/27/2024,Occasional,>20L,5,1,1,1,1,9/13/2021 0:00,,9/13/2021 7:00,10/14/2021 0:00
608,CUST-000608,Michael,Smith,Michael Smith,Male,12/2/2000,18-24,michael.smith47@example.com,-592758,-418615,"273, Station Rd",Opp. Park,Manchester,England,M1,UK,LTY-000608,Bronze,804,1/30/2024,Occasional,Unknown,6,1,1,0,1,9/27/2024 0:00,,9/27/2024 23:00,9/12/2025 0:00
609,CUST-000609,Vikram,Agarwal,Vikram Agarwal,Male,1/20/1993,25-34,vikram.agarwal13@example.com,-86877,-146463,"198, MG Road",Block C,Pune,Maharashtra,411001,India,LTY-000609,Bronze,505,7/10/2023,Regular,>20L,6,0,1,0,1,9/29/2023 0:00,,9/29/2023 13:00,1/17/2024 0:00
610,CUST-000610,Charlotte,Clark,Charlotte Clark,Female,3/20/1969,55-64,charlotte.clark75@example.com,-7051,-7401,"150, Main St",Sector 15,Seattle,Washington,98101,USA,LTY-000610,Silver,3617,10/30/2022,Occasional,>20L,5,1,0,0,1,4/18/2025 0:00,,4/18/2025 8:00,3/16/2026 0:00
611,CUST-000611,Rahul,Mehta,Rahul Mehta,Male,8/19/2004,18-24,rahul.mehta19@example.com,-140558,-89600,"600, MG Road",Block C,Chennai,Tamil Nadu,600001,India,LTY-000611,Silver,2236,11/26/2025,Regular,10L-20L,4,0,0,0,1,1/6/2023 0:00,,1/6/2023 8:00,7/27/2023 0:00
612,CUST-000612,Rohan,Mehta,Rohan Mehta,Male,7/19/2001,18-24,rohan.mehta19@example.com,-136230,-173752,"550, MG Road",Block B,Bengaluru,Karnataka,560001,India,LTY-000612,Silver,2538,2/1/2025,VIP,10L-20L,3,0,1,0,1,11/30/2021 0:00,,11/30/2021 17:00,11/12/2022 0:00
613,CUST-000613,Arjun,Patel,Arjun Patel,Male,10/16/1981,35-44,arjun.patel24@example.com,-112052,-133899,"549, MG Road",Opp. Park,Nagpur,Maharashtra,440001,India,LTY-000613,Bronze,1822,7/28/2022,Occasional,6L-10L,2,1,1,1,1,11/1/2025 0:00,,11/1/2025 11:00,9/17/2026 0:00
1125,CUST-000613,Arjun,Patel,Arjun Patel,Male,10/16/1981,35-44,arjun.patel24@example.com,-112052,-133899,"903, Hill Rd",Sector 30,Ahmedabad,Gujarat,380001,India,LTY-000613,Bronze,376,7/28/2022,Regular,6L-10L,2,1,1,1,0,10/30/2023 0:00,3/31/2025 0:00,10/30/2023 5:00,3/31/2025 11:00
614,CUST-000614,Ananya,Patel,Ananya Patel,Female,3/25/1962,55-64,ananya.patel31@example.com,-194597,-188220,"608, Station Rd",Opp. Park,Ahmedabad,Gujarat,380001,India,LTY-000614,Gold,3680,11/18/2024,Occasional,10L-20L,6,0,1,1,1,12/27/2024 0:00,,12/27/2024 20:00,7/10/2025 0:00
615,CUST-000615,Grace,Wilson,Grace Wilson,Female,7/25/1992,25-34,grace.wilson36@example.com,-2270,-8774,"740, Park St",Opp. Park,San Francisco,California,94102,USA,LTY-000615,Bronze,2000,10/28/2025,Occasional,Unknown,6,0,0,0,1,12/23/2022 0:00,,12/23/2022 15:00,10/13/2023 0:00
1053,CUST-000615,Grace,Wilson,Grace Wilson,Female,7/25/1992,25-34,grace.wilson36@example.com,-2270,-8774,"192, Hill Rd",Near Hospital,San Francisco,California,94102,USA,LTY-000615,Gold,3861,10/28/2025,Occasional,Unknown,6,0,0,0,0,5/5/2021 0:00,6/29/2022 0:00,5/5/2021 12:00,6/29/2022 19:00
616,CUST-000616,Amit,Sharma,Amit Sharma,Male,7/20/1956,65+,amit.sharma98@example.com,-86514,-139208,"141, Station Rd",Sector 43,Kochi,Kerala,682001,India,LTY-000616,Bronze,1309,1/22/2022,Regular,6L-10L,2,1,1,0,1,6/28/2025 0:00,,6/28/2025 17:00,1/30/2026 0:00
1127,CUST-000616,Amit,Sharma,Amit Sharma,Male,7/20/1956,65+,amit.sharma98@example.com,-86514,-139208,"233, Market Rd",Near Hospital,Coimbatore,Tamil Nadu,641001,India,LTY-000616,Silver,1035,1/22/2022,VIP,6L-10L,2,1,1,0,0,11/30/2022 0:00,2/24/2025 0:00,11/30/2022 23:00,2/24/2025 20:00
617,CUST-000617,Sanjay,Verma,Sanjay Verma,Male,11/30/1983,35-44,sanjay.verma70@example.com,-116542,-113123,"997, Main St",Near Mall,Noida,Uttar Pradesh,201301,India,LTY-000617,Bronze,643,6/16/2025,Regular,10L-20L,4,1,1,1,1,7/30/2021 0:00,,7/30/2021 4:00,6/17/2022 0:00
1138,CUST-000617,Sanjay,Verma,Sanjay Verma,Male,11/30/1983,35-44,sanjay.verma70@example.com,-116542,-113123,"674, Hill Rd",Opp. School,Ranchi,Jharkhand,834001,India,LTY-000617,Bronze,642,6/16/2025,Regular,10L-20L,4,1,1,1,0,1/1/2021 0:00,1/6/2021 0:00,1/1/2021 6:00,1/6/2021 22:00
618,CUST-000618,Ananya,Shah,Ananya Shah,Female,11/3/1973,45-54,ananya.shah24@example.com,-126219,-125200,"369, MG Road",Sector 3,Lucknow,Uttar Pradesh,226001,India,LTY-000618,Bronze,305,7/24/2022,Occasional,6L-10L,5,1,1,1,1,5/24/2021 0:00,,5/25/2021 0:00,10/15/2021 0:00
619,CUST-000619,Varun,Gupta,Varun Gupta,Male,11/19/1982,35-44,varun.gupta64@example.com,-194363,-123035,"412, Main St",Block D,Kochi,Kerala,682001,India,LTY-000619,Silver,3474,7/15/2021,Regular,3L-6L,4,1,1,0,1,1/25/2022 0:00,,1/25/2022 16:00,8/30/2022 0:00
620,CUST-000620,Varun,Sharma,Varun Sharma,Male,1/8/1974,45-54,varun.sharma24@example.com,-94788,-112526,"176, Main St",Sector 22,Nagpur,Maharashtra,440001,India,LTY-000620,Silver,4182,3/20/2025,Regular,10L-20L,5,1,1,1,1,10/12/2024 0:00,,10/12/2024 12:00,1/17/2025 0:00
621,CUST-000621,Rahul,Gupta,Rahul Gupta,Male,1/27/1975,45-54,rahul.gupta97@example.com,-131306,-154780,"681, Main St",Near Mall,Kochi,Kerala,682001,India,LTY-000621,Bronze,1843,9/2/2023,Regular,10L-20L,5,0,1,1,1,3/13/2022 0:00,,3/13/2022 23:00,11/16/2022 0:00
622,CUST-000622,Vikram,Rao,Vikram Rao,Male,8/2/1962,55-64,vikram.rao91@example.com,-147211,-109779,"913, Main St",Sector 50,New Delhi,Delhi,110001,India,LTY-000622,Gold,14429,8/6/2025,Regular,>20L,2,1,1,0,1,1/10/2025 0:00,,1/10/2025 14:00,9/14/2025 0:00
623,CUST-000623,Ravi,Sharma,Ravi Sharma,Male,3/2/2005,18-24,ravi.sharma44@example.com,-188657,-158723,"156, Main St",Block C,Lucknow,Uttar Pradesh,226001,India,LTY-000623,Silver,4797,12/14/2023,Regular,Unknown,3,0,0,0,1,6/5/2023 0:00,,6/5/2023 9:00,9/26/2023 0:00
624,CUST-000624,Vikram,Rao,Vikram Rao,Male,12/26/1958,65+,vikram.rao61@example.com,-147008,-118533,"686, Main St",Sector 15,Patna,Bihar,800001,India,LTY-000624,Gold,10952,8/23/2024,VIP,<3L,4,0,1,0,1,11/5/2025 0:00,,11/5/2025 18:00,1/14/2026 0:00
625,CUST-000625,Neha,Mehta,Neha Mehta,Female,11/10/2003,18-24,neha.mehta35@example.com,-158211,-104175,"686, Ring Rd",Opp. Park,Patna,Bihar,800001,India,LTY-000625,Silver,3926,3/12/2021,Regular,Unknown,5,1,0,0,1,8/22/2025 0:00,,8/22/2025 11:00,2/11/2026 0:00
